1.1_dem_number,1.2_res_number,1.3_op_para,1.4_date_adopt,1.5_substance,1.6.1_new_res_strict,1.6.2_new_res,1.6.3_new_dem,1.7.1_participant,1.7.2_party,1.8.1_ind_var_coder,1.8.2_dep_var_coder_1,1.8.2_dep_var_coder_2,2.1.1_civil_war,2.1.2_agenda_item  ,2.2_year_adopt,2.3_type_situation,2.4_region,2.5.1_start_date,2.5.2_end_date,2.5.3_duration,2.5.4_continuation,2.5.5_post,2.6_intensity,2.7_number_war_parties,2.8_foreign,2.9_battle_deaths,2.10.1_pol_instab_one_yr, 2.10.2_pol_instab_three_yr ,2.10.3_political_shock,2.10.4_MAGFAIL,2.10.5_MAGFAIL_lag,2.10.6_MAGFIGHT,2.10.7_MAGFIGHT_lag,2.10.8_MAGAREA,2.10.9_MAGAREA_lag,2.11.1_non-renew_nat_res,2.11.2_lootable_nat_res,2.12.1_proximate_civil_war,2.12.2_proximate_civil_war_number,2.13.1_depth_of_demand_final,2.13.2_depth_of_demand_coder_1,2.13.3_depth_of_demand_coder_2,3.1.1_sanctions_committee,3.1.2_ajudicative_com,3.1.3_investigative_trib,3.1.4_crim_trib,3.1.5_other_commission,3.1.6_sub_org_old_new,3.2_SC_mission,3.3.1_trad_peac_op,3.3.2_multidimensional_peace_op,3.3.3_civ_peace_building,3.3.4_transitional_admin,3.3.5_civ_pol,3.3.6_civ_obvs,3.3.7_commission,3.3.8_consular_commission,3.3.9_SRSG,3.3.10_UN_mediation,3.3.11_panel_of_experts,3.3.12_ICC,3.3._UN_field_old_new,3.4.1_peace_op,3.4.2_peace_op_old_new,3.4.3_UN_armed,3.4.4_UN_unarmed,3.4.5_auth_non-UN,3.4.6_unauth_non-UN,3.5.1_SC_seizure,3.5.2_SC_seizure_relationship,3.5.3_SC_seizure_date,3.5.4_SC_seizure_period,3.6.1_P5_consensus_two_year,3.6.2_P5_consensus_four_year,3.7_prior_res_situation,3.8.1_prior_res_demand_full,3.8.1_prior_res_demand_partial,3.9_prior_consent,3.10_SG_report,4.1.1_res_intro,4.1.2_res_intro_relationship,4.2.1_abstentions_CHI,4.2.2_absentions_F,4.2.3_absentions_RUS,4.2.4_absentions_UK,4.2.5_absentions_US,4.2.6_E10_negative,4.2.7_absent_vote,4.2.8_yes_vote,4.2.9_absention_vote,4.2.10_no_vote,5.1_mandatory_horatory,5.2.1_military_conduct,5.2.2_police,5.2.3_humanitarian,5.2.4_POC,5.2.5_freedom_of_movement,5.2.6_implement_peace_agree,5.2.7_internal_politics,5.2.8_dialogue,5.2.9_elections,5.2.10_economic,5.2.11_media,5.2.12_transitional_justice,5.2.13_engage_in_dialogue,5.2.14_provide_assistance,5.2.15_respect_sanctions,5.2.16_monitor,5.2.17_provide_UN_security,5.2.18_cooperate_UN,5.2.19_report_UNSC,5.2.20_report_SG,5.3.1_military,5.3.2_humanitarian,5.3.3_governence,5.3.4_external,5.3.5_cooperation_with_UN,5.4_functional_req,5.5_int_peace_and_security,5.6.1_op_chp_VI,5.6.2_op_chp_VII,5.6.3_op_chp_VIII,5.6.4_pream_chp_VII,5.6.5_pream_chp_VIII,5.6.6_charter_article,5.6.7_other treaties,5.7.1_incentives conditioned upon compliance  (3.7),5.7.2_threat of loss of benefits  (3.8),5.7.3_threat_force,5.8.1_none,5.8.2_imposed,5.8.3_previous,5.8.4_threat,5.8.5_threat_other,5.9.1_general_trade,5.9.2_arms,5.9.3_oil,5.9.4_natural_resource,5.9.5_financial,5.9.6_travel,5.9.7_targeted,5.9.8_diplomatic,5.10.1_council,5.10.2_commission,5.10.3_consular_commission,5.10.4_subcommission,5.10.5_committee,5.10.6_subcommittee,5.10.7_panel_of_experts,5.10.8_UN_field,5.10.9_SC,5.10.10_president_of_SC,5.10.11_SG,5.10.12_other_UN,5.10.13_other_int_org,5.10.14_state,5.10.15_fact_finding_mission,5.10.16_monitoring_mech_old_new,5.10.17_monitoring_mech_dummy,5.11_SG_report_request,5.12.1_UN_organ,5.12.2_member_state,5.12.3_all_states,5.12.4_regional_org,5.12.5_multilateral_peace_force,5.13_sunset_clause,8.1.1_short_term_final,8.1.2_medium_term_final,8.2.1_short_term_coder_1,8.2.2_medium_term_coder_1,8.3.1_short_term_coder_2,8.3.2_medium_term_coder_2
1417.0401,1417,4,6/14/02,demilitarization of Kisangani and bring to an end all extrajudicial executions human rights violations and arbitrary harassment of civilians in Kisangani and all other areas under RCDGomaês control,1,1,1,1,1,LSc,DF,LSc,Democratic Republic of the Congo,Democratic Republic of the Congo,2002,2,2,10/18/96,1/1/07,2065,1662,0,2,32,1,148100,1,1,0,4,4,5,5,5,5,1,1,1,4,2,1,2,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,0,2,2,2,2400,0,0,0,RWA,1,10/23/96,2060,1,1,16,1,1,1,1,1,1,0,0,0,0,0,0,0,15,0,0,demands,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,12,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,2,1,1,1,2,1,1
1445.1901,1445,19,12/4/02,pay special attention to all aspects relating to gender in accordance with Security Council resolution 1325 (2000) and the protection of children in accordance with resolution 1379 (2001),0,0,1,1,1,LSc,DF,LSc,Democratic Republic of the Congo,Democratic Republic of the Congo,2002,2,2,10/18/96,1/1/07,2238,1489,0,2,32,1,148100,1,1,0,4,4,5,5,5,5,1,1,1,4,2,2,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,2,2,2,4278,0,0,0,RWA,1,10/23/96,2233,1,1,17,0,0,0,1,1,1,0,0,0,0,0,0,0,15,0,0,calls on,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,12,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,2,1,2,1,2,2,2
1445.1701,1445,17,12/4/02,no government military force or any other organization or individual should provide military or any other form of support to any of the groups involved in the fighting in the east of the Democratic Republic of the Congo in particular in Ituri,0,0,1,1,1,LSc,DF,LSc,Democratic Republic of the Congo,Democratic Republic of the Congo,2002,2,2,10/18/96,1/1/07,2238,1489,0,2,32,1,148100,1,1,0,4,4,5,5,5,5,1,1,1,4,3,1,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,2,2,2,4278,0,0,0,RWA,1,10/23/96,2233,1,1,17,0,0,0,1,1,1,0,0,0,0,0,0,0,15,0,0,reiteratesÄshould,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,12,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,2,1,1,1,1,2,2
1445.1302,1445,13,12/4/02,full cessation of hostilities involving regular forces and armed groups throughout the territory of the Democratic Republic of the Congo in particular in South Kivu and in Ituri,0,0,1,1,1,LSc,DF,LSc,Democratic Republic of the Congo,Democratic Republic of the Congo,2002,2,2,10/18/96,1/1/07,2238,1489,0,2,32,1,148100,1,1,0,4,4,5,5,5,5,1,1,1,4,3,2,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,2,2,2,4278,0,0,0,RWA,1,10/23/96,2233,1,1,17,0,0,1,1,1,1,0,0,0,0,0,0,0,15,0,0,calls for,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,12,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,2,1,2,1,2,2,2
1445.1305,1445,13,12/4/02,surrender to the International Criminal Tribunal for Rwanda of any persons indicted by the Tribunal,0,0,1,1,1,LSc,DF,LSc,Democratic Republic of the Congo,Democratic Republic of the Congo,2002,2,2,10/18/96,1/1/07,2238,1489,0,2,32,1,148100,1,1,0,4,4,5,5,5,5,1,1,1,4,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,2,2,2,4278,0,0,0,RWA,1,10/23/96,2233,1,1,17,0,0,0,1,1,1,0,0,0,0,0,0,0,15,0,0,calls also for,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,12,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,2,2,2,1,1,2,2
1445.1601,1445,16,12/4/02,work together and with MONUC towards conditions that will allow the Agreement to be implemented in full,0,0,1,1,1,LSc,DF,LSc,Democratic Republic of the Congo,Democratic Republic of the Congo,2002,2,2,10/18/96,1/1/07,2238,1489,0,2,32,1,148100,1,1,0,4,4,5,5,5,5,1,1,1,4,2,2,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,2,2,2,4278,0,0,0,RWA,1,10/23/96,2233,1,1,17,0,0,1,1,1,1,0,0,0,0,0,0,0,15,0,0,calls on,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,12,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,2,2,3,1,3,2,2
1445.1401,1445,14,12/4/02,allow humanitarian agencies and organizations full access to populations in need and ensure the safety and security of humanitarian workers,0,0,1,1,1,LSc,DF,LSc,Democratic Republic of the Congo,Democratic Republic of the Congo,2002,2,2,10/18/96,1/1/07,2238,1489,0,2,32,1,148100,1,1,0,4,4,5,5,5,5,1,1,1,4,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,2,2,2,4278,0,0,0,RWA,1,10/23/96,2233,1,1,17,0,0,0,1,1,1,0,0,0,0,0,0,0,15,0,0,calls on,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,12,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,2,2,2,2,3,2,2
1417.0602,1417,6,6/14/02,exert its influence to have RCD-Goma meet without delay all its obligations,0,0,1,1,1,LSc,DF,LSc,Democratic Republic of the Congo,Democratic Republic of the Congo,2002,2,2,10/18/96,1/1/07,2065,1662,0,2,32,1,148100,1,1,0,4,4,5,5,5,5,1,1,1,4,2,2,2,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,0,2,2,2,2400,0,0,0,RWA,1,10/23/96,2060,1,1,16,0,0,0,1,1,1,0,0,0,0,0,0,0,15,0,0,urges,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,12,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,2,2,2,2,2,2,2
1445.1501,1445,15,12/4/02,take immediate actions to defuse these tensions ensure the protection of civilians and end violations of human rights and cooperate to set up the Ituri Pacification Commission,0,0,1,1,1,LSc,DF,LSc,Democratic Republic of the Congo,Democratic Republic of the Congo,2002,2,2,10/18/96,1/1/07,2238,1489,0,2,32,1,148100,1,1,0,4,4,5,5,5,5,1,1,1,4,2,2,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,2,2,2,4278,0,0,0,RWA,1,10/23/96,2233,1,1,17,0,0,0,1,1,1,0,0,0,0,0,0,0,15,0,0,requests and calls on,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,12,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,2,2,2,2,1,2,2
1445.2101,1445,21,12/4/02,cooperate in good faith to that end and facilitate in this regard the continuing observation efforts by MONUC in the areas of its deployment including eastern Democratic Republic of the Congo and border areas,0,0,1,1,1,LSc,DF,LSc,Democratic Republic of the Congo,Democratic Republic of the Congo,2002,2,2,10/18/96,1/1/07,2238,1489,0,2,32,1,148100,1,1,0,4,4,5,5,5,5,1,1,1,4,2,1,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,2,2,2,4278,0,0,0,RWA,1,10/23/96,2233,1,1,17,0,0,0,1,1,1,0,0,0,0,0,0,0,15,0,0,calls on,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,12,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,2,2,2,2,3,2,2
1445.1307,1445,13,12/4/02,work to the immediate full resoration of freedom of movement on the Congo river,0,0,1,1,1,LSc,DF,LSc,Democratic Republic of the Congo,Democratic Republic of the Congo,2002,2,2,10/18/96,1/1/07,2238,1489,0,2,32,1,148100,1,1,0,4,4,5,5,5,5,1,1,1,4,2,1,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,2,2,2,4278,0,0,0,RWA,1,10/23/96,2233,1,1,17,0,0,0,1,1,1,0,0,0,0,0,0,0,15,0,0,demands,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,12,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,2,2,2,2,3,2,2
1445.0501,1445,5,12/4/02,cooperate fully with MONUC in this regard,0,0,1,1,1,LSc,DF,LSc,Democratic Republic of the Congo,Democratic Republic of the Congo,2002,2,2,10/18/96,1/1/07,2238,1489,0,2,32,1,148100,1,1,0,4,4,5,5,5,5,1,1,1,4,3,2,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,2,2,2,4278,0,0,0,RWA,1,10/23/96,2233,1,1,17,0,0,0,1,1,1,0,0,0,0,0,0,0,15,0,0,urges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,12,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,2,2,2,2,2,2,2
1445.0402,1445,4,12/4/02,support these efforts,0,0,1,1,1,LSc,DF,LSc,Democratic Republic of the Congo,Democratic Republic of the Congo,2002,2,2,10/18/96,1/1/07,2238,1489,0,2,32,1,148100,1,1,0,4,4,5,5,5,5,1,1,1,4,3,2,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,2,2,2,4278,0,0,0,RWA,1,10/23/96,2233,1,1,17,0,0,0,1,1,1,0,0,0,0,0,0,0,15,0,0,calls on,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,12,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,2,2,2,2,3,2,2
1445.2001,1445,20,12/4/02,take steps to normalize their relations and cooperate to ensure mutual security along their borders as provided for in the Pretoria and Luanada agreements,0,0,1,1,1,LSc,DF,LSc,Democratic Republic of the Congo,Democratic Republic of the Congo,2002,2,2,10/18/96,1/1/07,2238,1489,0,2,32,1,148100,1,1,0,4,4,5,5,5,5,1,1,1,4,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,2,2,2,4278,0,0,0,RWA,1,10/23/96,2233,1,1,17,0,0,1,1,1,1,0,0,0,0,0,0,0,15,0,0,encourages,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,12,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,2,1,0,0,0,0,0,0,2,2,2,2,2,2,2
1445.0801,1445,8,12/4/02,implement further their commitments to advance the DDRRR of the armed groups in accordance with the Pretoria Agreement,0,0,1,1,1,LSc,DF,LSc,Democratic Republic of the Congo,Democratic Republic of the Congo,2002,2,2,10/18/96,1/1/07,2238,1489,0,2,32,1,148100,1,1,0,4,4,5,5,5,5,1,1,1,4,2,2,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,2,2,2,4278,0,0,0,RWA,1,10/23/96,2233,1,1,17,0,0,1,1,1,1,0,0,0,0,0,0,0,15,0,0,encourages,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,12,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,2,2,2,2,2,2,2
1445.0401,1445,4,12/4/02,enter the DDRRR process and work to this end,0,0,1,1,1,LSc,DF,LSc,Democratic Republic of the Congo,Democratic Republic of the Congo,2002,2,2,10/18/96,1/1/07,2238,1489,0,2,32,1,148100,1,1,0,4,4,5,5,5,5,1,1,1,4,3,2,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,2,2,2,4278,0,0,0,RWA,1,10/23/96,2233,1,1,17,0,0,1,1,1,1,0,0,0,0,0,0,0,15,0,0,calls on,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,12,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,2,2,2,2,2,2,2
1445.1303,1445,13,12/4/02,cessation of all support to the armed groups referred to in Annex A Chapter 9.1 of the Lusaka Ceasefire Agreement,0,0,1,1,1,LSc,DF,LSc,Democratic Republic of the Congo,Democratic Republic of the Congo,2002,2,2,10/18/96,1/1/07,2238,1489,0,2,32,1,148100,1,1,0,4,4,5,5,5,5,1,1,1,4,3,2,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,2,2,2,4278,0,0,0,RWA,1,10/23/96,2233,1,1,17,0,1,1,1,1,1,0,0,0,0,0,0,0,15,0,0,calls for,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,12,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,2,2,2,2,2,2,2
1417.1001,1417,10,6/14/02,implement these commitments and urgently take all necessary steps to ensure that its territory is not used to support these armed groups,0,0,1,1,1,LSc,DF,LSc,Democratic Republic of the Congo,Democratic Republic of the Congo,2002,2,2,10/18/96,1/1/07,2065,1662,0,2,32,1,148100,1,1,0,4,4,5,5,5,5,1,1,1,4,3,2,3,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,0,2,2,2,2400,0,0,0,RWA,1,10/23/96,2060,1,1,16,0,0,1,1,1,1,0,0,0,0,0,0,0,15,0,0,urges,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,12,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,2,2,2,2,2,2,2
1445.2301,1445,23,12/4/02,desist from such actions,0,0,1,1,1,LSc,DF,LSc,Democratic Republic of the Congo,Democratic Republic of the Congo,2002,2,2,10/18/96,1/1/07,2238,1489,0,2,32,1,148100,1,1,0,4,4,5,5,5,5,1,1,1,4,1,1,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,2,2,2,4278,0,0,0,RWA,1,10/23/96,2233,1,1,17,0,0,0,1,1,1,0,0,0,0,0,0,0,15,0,0,demands,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,12,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,2,2,3,3,4,2,3
1417.0601,1417,6,6/14/02,provide full access and lift all restrictures on MONUC personnel and fully cooperate with MONUC in the implementation of its mandate,0,0,1,1,1,LSc,DF,LSc,Democratic Republic of the Congo,Democratic Republic of the Congo,2002,2,2,10/18/96,1/1/07,2065,1662,0,2,32,1,148100,1,1,0,4,4,5,5,5,5,1,1,1,4,2,1,2,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,0,2,2,2,2400,0,0,0,RWA,1,10/23/96,2060,1,1,16,0,0,0,1,1,1,0,0,0,0,0,0,0,15,0,0,demands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,12,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,2,2,2,3,3,2,1
1445.1304,1445,13,12/4/02,provide full access for MONUC and the TPVM throughout the territory of the Democratic Republic of the Congo including inside all ports airports airfields military bases and border crossings,0,0,1,1,1,LSc,DF,LSc,Democratic Republic of the Congo,Democratic Republic of the Congo,2002,2,2,10/18/96,1/1/07,2238,1489,0,2,32,1,148100,1,1,0,4,4,5,5,5,5,1,1,1,4,2,2,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,2,2,2,4278,0,0,0,RWA,1,10/23/96,2233,1,1,17,0,0,0,1,1,1,0,0,0,0,0,0,0,15,0,0,calls on,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,12,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,2,1,0,0,0,0,0,0,2,2,2,3,3,2,2
1417.1101,1417,11,6/14/02,total and expeditious withdrawal of all foreign forces in accordance with its previous resolutions without which the conflict cannot be resolved and in this regard transmit to MONUC in accordance with the Lusaka Ceasefire Agreement and Security Council resolutions in particular resolution 1376 (2001) the plans and timetables for the total withdrawal of their troops from the territory of the Democratic Republic of the Congo,0,0,1,1,1,LSc,DF,LSc,Democratic Republic of the Congo,Democratic Republic of the Congo,2002,2,2,10/18/96,1/1/07,2065,1662,0,2,32,1,148100,1,1,0,4,4,5,5,5,5,1,1,1,4,3,2,3,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,0,2,2,2,2400,0,0,0,RWA,1,10/23/96,2060,1,1,16,0,0,1,1,1,1,0,0,0,0,0,0,0,15,0,0,demands and reiteratesÄmust,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,12,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,2,2,2,3,3,2,2
1445.2002,1445,20,12/4/02,take similar steps,0,0,1,1,1,LSc,DF,LSc,Democratic Republic of the Congo,Democratic Republic of the Congo,2002,2,2,10/18/96,1/1/07,2238,1489,0,2,32,1,148100,1,1,0,4,4,5,5,5,5,1,1,1,4,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,2,2,2,4278,0,0,0,RWA,1,10/23/96,2233,1,1,17,0,0,0,1,1,1,0,0,0,0,0,0,0,15,0,0,also encourages,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,12,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,2,3,2,3,2,2,3
1417.1501,1417,15,6/14/02,extend their full cooperation to the Panel of Experts on the illegal exploitation of natural resources and other forms of wealth of the Democratic Republic of the Congo and the link between the exploitation and the continuation of the conflict,0,0,1,1,1,LSc,DF,LSc,Democratic Republic of the Congo,Democratic Republic of the Congo,2002,2,2,10/18/96,1/1/07,2065,1662,0,2,32,1,148100,1,1,0,4,4,5,5,5,5,1,1,1,4,2,1,2,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,0,2,2,2,2400,0,0,0,RWA,1,10/23/96,2060,1,1,16,0,0,0,1,1,1,0,0,0,0,0,0,0,15,0,0,requests,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,12,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,2,3,3,3,3,2,2
1417.1301,1417,13,6/14/02,hold new discussions as soon as possible in good faith and without precondition taking into account the progress in the Inter-Congolese Dialogue achieved in Sun City in order to reach an all-inclusive agreement on the political transition with the support of all the Congolese parties to the Inter-Congolese Dialogue,0,0,1,1,1,LSc,DF,LSc,Democratic Republic of the Congo,Democratic Republic of the Congo,2002,2,2,10/18/96,1/1/07,2065,1662,0,2,32,1,148100,1,1,0,4,4,5,5,5,5,1,1,1,4,2,1,3,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,0,2,2,2,2400,0,0,0,RWA,1,10/23/96,2060,1,1,16,0,0,1,1,1,1,0,0,0,0,0,0,0,15,0,0,encourages,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,12,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,2,4,3,4,4,2,3
1417.1201,1417,12,6/14/02,address the fundamental security issues at the heart of the conflict and in this context explore the scope for further confidence-building measures such as the idea discussed during the Security Council mission to the Great Lakes region of a curtain of troops as an interim measure aimed at ensuring border security in the final stages of withdrawal and follow up on their initial positive reaction and develop this idea,0,0,1,1,1,LSc,DF,LSc,Democratic Republic of the Congo,Democratic Republic of the Congo,2002,2,2,10/18/96,1/1/07,2065,1662,0,2,32,1,148100,1,1,0,4,4,5,5,5,5,1,1,1,4,1,1,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,0,2,2,2,2400,0,0,0,RWA,1,10/23/96,2060,1,1,16,0,0,0,1,1,1,0,0,0,0,0,0,0,15,0,0,encourages,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,12,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,2,2,2,2,2,3,2
